Tempo,Posizione,Corrente,Forza,Velocita,Accelerazione,CodiceAllarme,StatoPLC
2016-04-20 15:18:47.938,140012,-156,-34,0,0,0,4
2016-04-20 15:18:48.938,140012,-150,-34,0,0,0,4
2016-04-20 15:18:49.938,140012,-150,-34,0,0,0,4
2016-04-20 15:18:50.938,140012,-161,-33,0,0,0,4
2016-04-20 15:18:51.938,140012,-136,-34,0,0,0,4
2016-04-20 15:18:52.938,140012,-157,-33,0,0,0,4
2016-04-20 15:18:53.938,140012,-159,-34,0,0,0,4
2016-04-20 15:18:54.938,140012,-159,-34,0,0,0,4
2016-04-20 15:18:55.938,140012,-148,-34,0,0,0,4
2016-04-20 15:18:56.938,140012,-157,-31,0,0,0,4
2016-04-20 15:18:57.938,140012,-171,-35,0,0,0,4
2016-04-20 15:18:58.938,140012,-171,-35,0,0,0,4
2016-04-20 15:18:59.938,140012,-164,-32,0,0,0,4
2016-04-20 15:19:00.938,140012,-164,-32,0,0,0,4
2016-04-20 15:19:01.938,140012,-154,-36,0,0,0,4
2016-04-20 15:19:02.938,140012,-154,-33,0,0,0,4
2016-04-20 15:19:03.938,140012,-161,-35,0,0,0,4
2016-04-20 15:19:04.938,140012,-161,-35,0,0,0,4
2016-04-20 15:19:05.938,140012,-140,-32,0,0,0,4
2016-04-20 15:19:06.938,140012,-157,-30,0,0,0,4
2016-04-20 15:19:07.938,140012,-156,-37,0,0,0,4
2016-04-20 15:19:08.938,140012,-156,-37,0,0,0,4
2016-04-20 15:19:09.938,140012,-156,-36,0,0,0,4
2016-04-20 15:19:10.938,140012,-150,-33,0,0,0,4
2016-04-20 15:19:11.938,140012,-145,-32,0,0,0,4
2016-04-20 15:19:12.938,140012,-157,-32,0,0,0,4
2016-04-20 15:19:13.938,140012,-157,-32,0,0,0,4
2016-04-20 15:19:14.938,140012,-157,-32,0,0,0,4
2016-04-20 15:19:15.938,140012,-148,-29,0,0,0,4
2016-04-20 15:19:16.938,140012,-161,-33,0,0,0,4
2016-04-20 15:19:17.938,140012,-153,-34,0,0,0,4
2016-04-20 15:19:18.938,140012,-150,-34,0,0,0,4
2016-04-20 15:19:19.938,140012,-150,-34,0,0,0,4
2016-04-20 15:19:20.938,140012,-170,-33,0,0,0,4
2016-04-20 15:19:21.938,140012,-156,-34,0,0,0,4
2016-04-20 15:19:22.938,140012,-150,-32,0,0,0,4
2016-04-20 15:19:23.938,140012,-170,-32,0,0,0,4
2016-04-20 15:19:24.938,140012,-170,-32,0,0,0,4
2016-04-20 15:19:25.938,140012,-153,-33,0,0,0,4
2016-04-20 15:19:26.938,140012,-153,-33,0,0,0,4
2016-04-20 15:19:27.938,140012,-144,-33,0,0,0,4
2016-04-20 15:19:28.938,140012,-144,-34,0,0,0,4
2016-04-20 15:19:29.938,140012,-167,-36,0,0,0,4
2016-04-20 15:19:30.938,140012,-167,-36,0,0,0,4
2016-04-20 15:19:31.938,140012,-144,-32,0,0,0,4
2016-04-20 15:19:32.938,140012,-153,-35,0,0,0,4
2016-04-20 15:19:33.938,140012,-150,-37,0,0,0,4
2016-04-20 15:19:34.938,140012,-150,-37,0,0,0,4
2016-04-20 15:19:35.938,139403,96,-41,-48488,-2001,0,4
2016-04-20 15:19:36.938,132588,-34,-105,-81519,0,0,4
2016-04-20 15:19:37.938,129456,-379,-200,-85724,0,0,4
2016-04-20 15:19:38.938,123453,-195,-88,-70064,0,0,4
2016-04-20 15:19:39.938,123453,-195,-88,-70064,0,0,4
2016-04-20 15:19:40.938,119712,-297,4,-67744,0,0,4
2016-04-20 15:19:41.938,119712,-297,4,-67744,0,0,4
2016-04-20 15:19:42.938,113622,-817,-118,-84158,0,0,4
2016-04-20 15:19:43.938,107793,-870,-133,-94221,0,0,4
2016-04-20 15:19:44.938,104487,-573,-170,-75342,-1015,0,4
2016-04-20 15:19:45.938,104487,-573,-170,-75342,-1015,0,4
2016-04-20 15:19:46.938,97846,-661,-178,-89349,0,0,4
2016-04-20 15:19:47.938,92017,-202,-185,-71369,1015,0,4
2016-04-20 15:19:48.938,88827,191,-152,-93177,-1015,0,4
2016-04-20 15:19:49.938,88827,191,-152,-93177,-1015,0,4
2016-04-20 15:19:50.938,82186,-592,0,-66468,0,0,4
2016-04-20 15:19:51.938,78822,-703,-173,-81345,-1015,0,4
2016-04-20 15:19:52.938,72819,-183,-48,-74588,0,0,4
2016-04-20 15:19:53.938,66091,-206,-159,-76299,0,0,4
2016-04-20 15:19:54.938,66091,-206,-159,-76299,0,0,4
2016-04-20 15:19:55.938,66091,-206,-159,-76299,0,0,4
2016-04-20 15:19:56.938,62669,-723,-152,-69223,1015,0,4
2016-04-20 15:19:57.938,56724,-682,-194,-71949,1015,0,4
2016-04-20 15:19:58.938,53041,-240,-153,-81664,0,0,4
2016-04-20 15:19:59.938,53041,-240,-153,-81664,0,0,4
2016-04-20 15:20:00.938,47067,-799,-174,-90712,0,0,4
2016-04-20 15:20:01.938,41064,-565,-34,-90915,0,0,4
2016-04-20 15:20:02.938,37381,-468,0,-65221,-1015,0,4
2016-04-20 15:20:03.938,31059,-698,-89,-70876,0,0,4
2016-04-20 15:20:04.938,31059,-698,-89,-70876,0,0,4
2016-04-20 15:20:05.938,24824,-464,-89,-71572,1015,0,4
2016-04-20 15:20:06.938,22098,-199,-66,-22069,2001,0,4
2016-04-20 15:20:07.938,22011,-207,-43,0,0,0,4
2016-04-20 15:20:08.938,22011,-202,-43,0,0,0,5
2016-04-20 15:20:09.938,22011,-202,-43,0,0,0,5
2016-04-20 15:20:10.938,22011,-202,-43,0,0,0,5
2016-04-20 15:20:11.938,22011,-194,-47,0,0,0,5
2016-04-20 15:20:12.938,22011,-196,-47,0,0,0,5
2016-04-20 15:20:13.938,22011,-198,-43,0,0,0,5
2016-04-20 15:20:14.938,22011,-198,-43,0,0,0,5
2016-04-20 15:20:15.938,22011,-207,-46,0,0,0,5
2016-04-20 15:20:16.938,22011,-212,-45,0,0,0,5
2016-04-20 15:20:17.938,22011,-195,-44,0,0,0,5
2016-04-20 15:20:18.938,22011,-208,-44,0,0,0,5
2016-04-20 15:20:19.938,22011,-208,-44,0,0,0,5
2016-04-20 15:20:20.938,22011,-200,-43,0,0,0,5
2016-04-20 15:20:21.938,22011,-200,-43,0,0,0,5
2016-04-20 15:20:22.938,22011,-213,-44,0,0,0,5
2016-04-20 15:20:23.938,22011,-206,-44,0,0,0,5
2016-04-20 15:20:24.938,22011,-200,-40,0,0,0,5
2016-04-20 15:20:25.938,22011,-197,-46,0,0,0,5
2016-04-20 15:20:26.938,22011,-197,-46,0,0,0,5
2016-04-20 15:20:27.938,22011,-206,-44,0,0,0,5
2016-04-20 15:20:28.938,22011,-218,-44,0,0,0,5
2016-04-20 15:20:29.938,22011,-195,-41,0,0,0,5
2016-04-20 15:20:30.938,22011,-194,-43,0,0,0,5
2016-04-20 15:20:31.938,22011,-194,-43,0,0,0,5
2016-04-20 15:20:32.938,22011,-203,-46,0,0,0,6
2016-04-20 15:20:33.938,22011,-203,-46,0,0,0,6
2016-04-20 15:20:34.938,25114,112,72,74994,0,0,6
2016-04-20 15:20:35.938,28478,1109,218,90828,0,0,6
2016-04-20 15:20:36.938,28478,1109,218,90828,0,0,6
2016-04-20 15:20:37.938,34945,979,80,66700,0,0,6
2016-04-20 15:20:38.938,38077,421,211,83752,0,0,6
2016-04-20 15:20:39.938,43848,109,54,70499,0,0,6
2016-04-20 15:20:40.938,43848,109,54,70499,0,0,6
2016-04-20 15:20:41.938,50083,779,97,81809,0,0,6
2016-04-20 15:20:42.938,53679,328,170,76183,0,0,6
2016-04-20 15:20:43.938,59682,1012,-8,74704,0,0,6
2016-04-20 15:20:44.938,59682,1012,-8,74704,0,0,6
2016-04-20 15:20:45.938,65511,736,26,90016,1015,0,6
2016-04-20 15:20:46.938,69281,226,31,52606,0,0,6
2016-04-20 15:20:47.938,69281,226,31,52606,0,0,6
2016-04-20 15:20:48.938,75284,555,35,71978,0,0,6
2016-04-20 15:20:49.938,81432,29,134,75864,1015,0,6
2016-04-20 15:20:50.938,85202,1080,13,84506,0,0,6
2016-04-20 15:20:51.938,85202,1080,13,84506,0,0,6
2016-04-20 15:20:52.938,91205,324,154,65627,-2030,0,6
2016-04-20 15:20:53.938,94482,-17,118,106256,0,0,6
2016-04-20 15:20:54.938,101355,173,74,72123,0,0,6
2016-04-20 15:20:55.938,101355,173,74,72123,0,0,6
2016-04-20 15:20:56.938,107213,65,9,92510,0,0,6
2016-04-20 15:20:57.938,110316,-106,174,89465,1015,0,6
2016-04-20 15:20:58.938,117218,774,102,76966,0,0,6
2016-04-20 15:20:59.938,120495,53,18,70412,0,0,6
2016-04-20 15:21:00.938,120495,53,18,70412,0,0,6
2016-04-20 15:21:01.938,120495,53,18,70412,0,0,6
2016-04-20 15:21:02.938,126904,23,129,100369,-1015,0,6
2016-04-20 15:21:03.938,133139,863,34,84274,0,0,6
2016-04-20 15:21:04.938,136822,-42,7,86043,0,0,6
2016-04-20 15:21:05.938,143144,48,89,72558,-1015,0,6
2016-04-20 15:21:06.938,143144,48,89,72558,-1015,0,6
2016-04-20 15:21:07.938,146334,361,154,100659,0,0,6
2016-04-20 15:21:08.938,152975,172,-1,100137,0,0,6
2016-04-20 15:21:09.938,156020,117,168,88798,0,0,6
2016-04-20 15:21:10.938,156020,117,168,88798,0,0,6
2016-04-20 15:21:11.938,162255,221,84,73921,0,0,6
2016-04-20 15:21:12.938,168983,236,172,68759,0,0,6
2016-04-20 15:21:13.938,172173,-153,246,75081,-1015,0,6
2016-04-20 15:21:14.938,178031,103,157,81867,-1015,0,6
2016-04-20 15:21:15.938,178031,103,157,81867,-1015,0,6
2016-04-20 15:21:16.938,178031,103,157,81867,-1015,0,6
2016-04-20 15:21:17.938,184672,100,65,76473,-1015,0,6
2016-04-20 15:21:18.938,187775,572,73,75632,0,0,6
2016-04-20 15:21:19.938,193691,701,162,78039,-1015,0,6
2016-04-20 15:21:20.938,193691,701,162,78039,-1015,0,6
2016-04-20 15:21:21.938,196910,-99,-5,86536,0,0,6
2016-04-20 15:21:22.938,203783,297,52,91031,0,0,6
2016-04-20 15:21:23.938,210105,17,171,94337,0,0,6
2016-04-20 15:21:24.938,210105,17,171,94337,0,0,6
2016-04-20 15:21:25.938,216746,58,16,84767,0,0,6
2016-04-20 15:21:26.938,219878,404,-3,56724,0,0,6
2016-04-20 15:21:27.938,226026,182,192,80214,1015,0,6
2016-04-20 15:21:28.938,229158,806,201,90596,0,0,6
2016-04-20 15:21:29.938,229158,806,201,90596,0,0,6
2016-04-20 15:21:30.938,235944,657,26,76096,0,0,6
2016-04-20 15:21:31.938,235944,657,26,76096,0,0,6
2016-04-20 15:21:32.938,239076,-24,-53,88537,0,0,6
2016-04-20 15:21:33.938,244905,-370,14,89784,0,0,6
2016-04-20 15:21:34.938,251459,227,-41,69136,-1015,0,6
2016-04-20 15:21:35.938,251459,227,-41,69136,-1015,0,6
2016-04-20 15:21:36.938,254823,428,84,89001,0,0,6
2016-04-20 15:21:37.938,261145,-216,7,89697,0,0,6
2016-04-20 15:21:38.938,264277,369,134,59392,0,0,6
2016-04-20 15:21:39.938,264277,369,134,59392,0,0,6
2016-04-20 15:21:40.938,270918,-80,124,71659,0,0,6
2016-04-20 15:21:41.938,277066,752,190,93873,1015,0,6
2016-04-20 15:21:42.938,280430,420,156,91756,-1015,0,6
2016-04-20 15:21:43.938,280430,420,156,91756,-1015,0,6
2016-04-20 15:21:44.938,290435,1035,68,82012,-1015,0,6
2016-04-20 15:21:45.938,290435,1035,68,82012,-1015,0,6
2016-04-20 15:21:46.938,290435,1035,68,82012,-1015,0,6
2016-04-20 15:21:47.938,296438,836,89,73428,0,0,6
2016-04-20 15:21:48.938,300266,248,108,75603,0,0,6
2016-04-20 15:21:49.938,306356,17,170,87638,0,0,6
2016-04-20 15:21:50.938,312910,73,168,80736,1015,0,6
2016-04-20 15:21:51.938,312910,73,168,80736,1015,0,6
2016-04-20 15:21:52.938,316680,624,77,89117,0,0,6
2016-04-20 15:21:53.938,323147,281,152,92365,-1015,0,6
2016-04-20 15:21:54.938,326917,41,165,65888,1015,0,6
2016-04-20 15:21:55.938,326917,41,165,65888,1015,0,6
2016-04-20 15:21:56.938,333558,895,-61,71311,-1015,0,6
2016-04-20 15:21:57.938,337154,303,17,95236,-1015,0,6
2016-04-20 15:21:58.938,343476,742,-16,67135,0,0,6
2016-04-20 15:21:59.938,343476,742,-16,67135,0,0,6
2016-04-20 15:22:00.938,346927,22,175,82998,-1015,0,6
2016-04-20 15:22:01.938,346927,22,175,82998,-1015,0,6
2016-04-20 15:22:02.938,353568,119,231,72703,1015,0,6
2016-04-20 15:22:03.938,356845,453,76,80156,0,0,6
2016-04-20 15:22:04.938,356845,453,76,80156,0,0,6
2016-04-20 15:22:05.938,362935,832,137,67280,0,0,6
2016-04-20 15:22:06.938,369634,609,97,90016,0,0,6
2016-04-20 15:22:07.938,372766,127,67,81722,1015,0,6
2016-04-20 15:22:08.938,379088,929,222,91524,-1015,0,6
2016-04-20 15:22:09.938,382916,50,180,86565,1015,0,6
2016-04-20 15:22:10.938,382916,50,180,86565,1015,0,6
2016-04-20 15:22:11.938,389238,446,211,55970,1015,0,6
2016-04-20 15:22:12.938,389992,305,118,-22098,1015,0,6
2016-04-20 15:22:13.938,389992,305,118,-22098,1015,0,6
2016-04-20 15:22:14.938,389992,323,71,0,0,0,6
2016-04-20 15:22:15.938,389992,333,71,0,0,0,6
2016-04-20 15:22:16.938,389992,333,71,0,0,0,6
2016-04-20 15:22:17.938,389992,327,76,0,0,0,6
2016-04-20 15:22:18.938,389992,333,71,0,0,0,6
2016-04-20 15:22:19.938,389992,321,70,0,0,0,6
2016-04-20 15:22:20.938,389992,321,70,0,0,0,6
2016-04-20 15:22:21.938,389992,317,73,0,0,0,6
2016-04-20 15:22:22.938,389992,317,74,0,0,0,6
2016-04-20 15:22:23.938,389992,333,71,0,0,0,6
2016-04-20 15:22:24.938,389992,325,74,0,0,0,6
2016-04-20 15:22:25.938,389992,325,74,0,0,0,6
2016-04-20 15:22:26.938,389992,335,73,0,0,0,6
2016-04-20 15:22:27.938,389992,331,69,0,0,0,6
2016-04-20 15:22:28.938,389992,329,74,0,0,0,6
2016-04-20 15:22:29.938,389992,329,74,0,0,0,6
2016-04-20 15:22:30.938,389992,329,74,0,0,0,6
2016-04-20 15:22:31.938,389992,325,74,0,0,0,6
2016-04-20 15:22:32.938,389992,327,71,0,0,0,6
2016-04-20 15:22:33.938,389992,319,73,0,0,0,6
2016-04-20 15:22:34.938,389992,331,71,0,0,0,6
2016-04-20 15:22:35.938,389992,331,71,0,0,0,6
2016-04-20 15:22:36.938,389992,333,73,0,0,0,7
2016-04-20 15:22:37.938,389731,-802,-230,-70064,-2001,0,7
2016-04-20 15:22:38.938,384250,-622,-35,-82679,-1015,0,7
2016-04-20 15:22:39.938,384250,-622,-35,-82679,-1015,0,7
2016-04-20 15:22:40.938,378160,-1036,-249,-75342,0,0,7
2016-04-20 15:22:41.938,374390,-239,-94,-89117,0,0,7
2016-04-20 15:22:42.938,368155,-459,-170,-99064,0,0,7
2016-04-20 15:22:43.938,368155,-459,-170,-99064,0,0,7
2016-04-20 15:22:44.938,364733,-407,-143,-81693,-1015,0,7
2016-04-20 15:22:45.938,364733,-407,-143,-81693,-1015,0,7
2016-04-20 15:22:46.938,357686,-430,-119,-91814,0,0,7
2016-04-20 15:22:47.938,354554,-103,-109,-75603,0,0,7
2016-04-20 15:22:48.938,348493,-492,-56,-94424,0,0,7
2016-04-20 15:22:49.938,341591,-785,-156,-66033,-1015,0,7
2016-04-20 15:22:50.938,341591,-785,-156,-66033,-1015,0,7
2016-04-20 15:22:51.938,338401,-748,12,-89494,0,0,7
2016-04-20 15:22:52.938,332224,222,-10,-81403,0,0,7
2016-04-20 15:22:53.938,332224,222,-10,-81403,0,0,7
2016-04-20 15:22:54.938,329121,-143,-57,-84564,0,0,7
2016-04-20 15:22:55.938,322074,-175,35,-78764,0,0,7
2016-04-20 15:22:56.938,315607,170,-114,-79808,0,0,7
2016-04-20 15:22:57.938,312475,-413,-21,-88653,0,0,7
2016-04-20 15:22:58.938,312475,-413,-21,-88653,0,0,7
2016-04-20 15:22:59.938,312475,-413,-21,-88653,0,0,7
2016-04-20 15:23:00.938,305515,-65,32,-96628,0,0,7
2016-04-20 15:23:01.938,302151,-654,-93,-85724,2030,0,7
2016-04-20 15:23:02.938,295742,-523,-3,-83288,0,0,7
2016-04-20 15:23:03.938,292784,-272,39,-97556,-1015,0,7
2016-04-20 15:23:04.938,292784,-272,39,-97556,-1015,0,7
2016-04-20 15:23:05.938,285766,-434,-109,-78735,0,0,7
2016-04-20 15:23:06.938,282547,-549,-3,-84129,0,0,7
2016-04-20 15:23:07.938,276457,21,0,-70093,1015,0,7
2016-04-20 15:23:08.938,269497,29,-146,-83984,0,0,7
2016-04-20 15:23:09.938,269497,29,-146,-83984,0,0,7
2016-04-20 15:23:10.938,266220,-125,-146,-91408,1015,0,7
2016-04-20 15:23:11.938,260391,-348,-34,-40861,2001,0,7
2016-04-20 15:23:12.938,260014,259,35,-5365,0,0,7
2016-04-20 15:23:13.938,260014,259,35,-5365,0,0,7
2016-04-20 15:23:14.938,260014,259,35,-5365,0,0,7
2016-04-20 15:23:15.938,260014,26,7,0,0,0,7
2016-04-20 15:23:16.938,260014,35,6,0,0,0,8
2016-04-20 15:23:17.938,260014,22,4,0,0,0,8
2016-04-20 15:23:18.938,260014,26,5,0,0,0,8
2016-04-20 15:23:19.938,260014,26,5,0,0,0,8
2016-04-20 15:23:20.938,260014,17,6,0,0,0,8
2016-04-20 15:23:21.938,260014,26,2,0,0,0,8
2016-04-20 15:23:22.938,260014,21,6,0,0,0,8
2016-04-20 15:23:23.938,260014,21,6,0,0,0,8
2016-04-20 15:23:24.938,260014,25,4,0,0,0,8
2016-04-20 15:23:25.938,260014,31,3,0,0,0,8
2016-04-20 15:23:26.938,260014,29,5,0,0,0,8
2016-04-20 15:23:27.938,260014,37,7,0,0,0,8
2016-04-20 15:23:28.938,260014,37,7,0,0,0,8
2016-04-20 15:23:29.938,260014,31,5,0,0,0,8
2016-04-20 15:23:30.938,260014,31,5,0,0,0,8
2016-04-20 15:23:31.938,260014,40,6,0,0,0,8
2016-04-20 15:23:32.938,260014,30,6,0,0,0,8
2016-04-20 15:23:33.938,260014,30,6,0,0,0,8
2016-04-20 15:23:34.938,260014,13,5,0,0,0,8
2016-04-20 15:23:35.938,260014,13,5,0,0,0,8
2016-04-20 15:23:36.938,260014,26,2,0,0,0,8
2016-04-20 15:23:37.938,260014,13,6,0,0,0,0
2016-04-20 15:23:38.938,260014,26,6,0,0,0,0
2016-04-20 15:23:39.938,260014,26,6,0,0,0,0
2016-04-20 15:23:40.938,260014,35,5,0,0,0,0
2016-04-20 15:23:41.938,260014,40,6,0,0,0,0
2016-04-20 15:23:42.938,260014,18,5,0,0,0,0
2016-04-20 15:23:43.938,260014,18,5,0,0,0,0
2016-04-20 15:23:44.938,260014,18,5,0,0,0,0
2016-04-20 15:23:45.938,260014,21,7,0,0,0,0
2016-04-20 15:23:46.938,260014,41,8,0,0,0,0
2016-04-20 15:23:47.938,260014,4,4,0,0,0,0
2016-04-20 15:23:48.938,260014,31,10,0,0,0,0
2016-04-20 15:23:49.938,260014,31,10,0,0,0,0
2016-04-20 15:23:50.938,260014,24,5,0,0,0,0
2016-04-20 15:23:51.938,260014,25,4,0,0,0,0
2016-04-20 15:23:52.938,260014,25,4,0,0,0,0
2016-04-20 15:23:53.938,260014,17,6,0,0,0,0
2016-04-20 15:23:54.938,260014,17,6,0,0,0,0
2016-04-20 15:23:55.938,260014,30,5,0,0,0,0
2016-04-20 15:23:56.938,260014,41,3,0,0,0,0
2016-04-20 15:23:57.938,260014,26,3,0,0,0,0
2016-04-20 15:23:58.938,260014,26,3,0,0,0,0
2016-04-20 15:23:59.938,260014,26,3,0,0,0,0
2016-04-20 15:24:00.938,260014,28,6,0,0,0,0
2016-04-20 15:24:01.938,260014,19,6,0,0,0,0
2016-04-20 15:24:02.938,260014,31,5,0,0,0,0
2016-04-20 15:24:03.938,260014,34,5,0,0,0,0
2016-04-20 15:24:04.938,260014,34,5,0,0,0,0
2016-04-20 15:24:05.938,260014,39,4,0,0,0,1
2016-04-20 15:24:06.938,260014,21,7,0,0,0,2
2016-04-20 15:24:07.938,260014,28,6,0,0,0,3
2016-04-20 15:24:08.938,260014,28,6,0,0,0,3
2016-04-20 15:24:09.938,260014,26,6,0,0,0,3
2016-04-20 15:24:10.938,260014,14,3,0,0,0,3
2016-04-20 15:24:11.938,260014,24,7,0,0,0,3
2016-04-20 15:24:12.938,260014,33,3,0,0,0,3
2016-04-20 15:24:13.938,260014,33,3,0,0,0,3
2016-04-20 15:24:14.938,260014,33,3,0,0,0,3
2016-04-20 15:24:15.938,260014,31,7,0,0,0,3
2016-04-20 15:24:16.938,260014,31,8,0,0,0,3
2016-04-20 15:24:17.938,260014,29,5,0,0,0,4
2016-04-20 15:24:18.938,260014,41,3,0,0,0,4
2016-04-20 15:24:19.938,260014,41,3,0,0,0,4
2016-04-20 15:24:20.938,260014,33,4,0,0,0,4
2016-04-20 15:24:21.938,260014,24,10,0,0,0,4
2016-04-20 15:24:22.938,260014,17,6,0,0,0,4
2016-04-20 15:24:23.938,260014,17,6,0,0,0,4
2016-04-20 15:24:24.938,260014,15,8,0,0,0,4
2016-04-20 15:24:25.938,260014,8,3,0,0,0,4
2016-04-20 15:24:26.938,260014,17,5,0,0,0,4
2016-04-20 15:24:27.938,260014,31,1,0,0,0,4
2016-04-20 15:24:28.938,260014,31,1,0,0,0,4
2016-04-20 15:24:29.938,260014,31,1,0,0,0,4
2016-04-20 15:24:30.938,260014,23,5,0,0,0,4
2016-04-20 15:24:31.938,260014,27,4,0,0,0,4
2016-04-20 15:24:32.938,260014,30,5,0,0,0,4
2016-04-20 15:24:33.938,260014,30,5,0,0,0,4
2016-04-20 15:24:34.938,260014,9,5,0,0,0,4
2016-04-20 15:24:35.938,260014,16,4,0,0,0,4
2016-04-20 15:24:36.938,260014,15,5,0,0,0,4
2016-04-20 15:24:37.938,260014,34,3,0,0,0,4
2016-04-20 15:24:38.938,260014,34,3,0,0,0,4
2016-04-20 15:24:39.938,260014,21,5,0,0,0,4
2016-04-20 15:24:40.938,260014,40,6,0,0,0,4
2016-04-20 15:24:41.938,260014,21,6,0,0,0,4
2016-04-20 15:24:42.938,260014,21,6,0,0,0,4
2016-04-20 15:24:43.938,260014,21,6,0,0,0,4
2016-04-20 15:24:44.938,260014,35,3,0,0,0,4
2016-04-20 15:24:45.938,260014,21,5,0,0,0,4
2016-04-20 15:24:46.938,260014,31,4,0,0,0,4
2016-04-20 15:24:47.938,260014,19,7,0,0,0,4
2016-04-20 15:24:48.938,260014,19,7,0,0,0,4
2016-04-20 15:24:49.938,260014,17,2,0,0,0,4
2016-04-20 15:24:50.938,260014,25,3,0,0,0,4
2016-04-20 15:24:51.938,260014,40,5,0,0,0,4
2016-04-20 15:24:52.938,260014,40,5,0,0,0,4
2016-04-20 15:24:53.938,260014,21,4,0,0,0,4
2016-04-20 15:24:54.938,260014,19,6,0,0,0,4
2016-04-20 15:24:55.938,260014,31,7,0,0,0,4
2016-04-20 15:24:56.938,260014,25,5,0,0,0,4
2016-04-20 15:24:57.938,260014,25,5,0,0,0,4
2016-04-20 15:24:58.938,260014,25,5,0,0,0,4
2016-04-20 15:24:59.938,260014,30,8,0,0,0,4
2016-04-20 15:25:00.938,260014,33,6,0,0,0,4
2016-04-20 15:25:01.938,260014,19,1,0,0,0,4
2016-04-20 15:25:02.938,260014,22,3,0,0,0,4
2016-04-20 15:25:03.938,260014,22,3,0,0,0,4
2016-04-20 15:25:04.938,260014,28,3,0,0,0,4
2016-04-20 15:25:05.938,260014,13,1,0,0,0,4
2016-04-20 15:25:06.938,260014,39,8,0,0,0,4
2016-04-20 15:25:07.938,260014,39,8,0,0,0,4
2016-04-20 15:25:08.938,260014,26,4,0,0,0,4
2016-04-20 15:25:09.938,260014,30,6,0,0,0,4
2016-04-20 15:25:10.938,260014,19,6,0,0,0,4
2016-04-20 15:25:11.938,259695,248,-109,-77546,-2001,0,4
2016-04-20 15:25:12.938,259695,248,-109,-77546,-2001,0,4
2016-04-20 15:25:13.938,259695,248,-109,-77546,-2001,0,4
2016-04-20 15:25:14.938,254040,-367,-66,-76908,0,0,4
2016-04-20 15:25:15.938,247399,-727,-81,-89465,0,0,4
2016-04-20 15:25:16.938,243716,170,-102,-80968,0,0,4
2016-04-20 15:25:17.938,243716,170,-102,-80968,0,0,4
2016-04-20 15:25:18.938,237307,281,-83,-77981,0,0,4
2016-04-20 15:25:19.938,234262,-668,-114,-84651,0,0,4
2016-04-20 15:25:20.938,227708,-609,48,-65308,0,0,4
2016-04-20 15:25:21.938,224431,-72,-126,-76937,1015,0,4
2016-04-20 15:25:22.938,218341,-947,-81,-62002,0,0,4
2016-04-20 15:25:23.938,218341,-947,-81,-62002,0,0,4
2016-04-20 15:25:24.938,211700,-249,-139,-90712,0,0,4
2016-04-20 15:25:25.938,208510,117,-121,-100224,2030,0,4
2016-04-20 15:25:26.938,208510,117,-121,-100224,2030,0,4
2016-04-20 15:25:27.938,202594,125,-185,-86246,0,0,4
2016-04-20 15:25:28.938,202594,125,-185,-86246,0,0,4
2016-04-20 15:25:29.938,199288,-247,-53,-86855,0,0,4
2016-04-20 15:25:30.938,192270,-119,-67,-74530,1015,0,4
2016-04-20 15:25:31.938,186267,-722,-34,-81838,0,0,4
2016-04-20 15:25:32.938,186267,-722,-34,-81838,0,0,4
2016-04-20 15:25:33.938,183135,-229,-54,-72210,0,0,4
2016-04-20 15:25:34.938,176262,-338,-104,-65946,1015,0,4
2016-04-20 15:25:35.938,172724,-204,-33,-57884,0,0,4
2016-04-20 15:25:36.938,166721,-41,5,-74704,0,0,4
2016-04-20 15:25:37.938,166721,-41,5,-74704,0,0,4
2016-04-20 15:25:38.938,162980,-208,-145,-75081,1015,0,4
2016-04-20 15:25:39.938,156426,-74,-128,-82795,-1015,0,4
2016-04-20 15:25:40.938,150481,-482,-59,-73515,0,0,4
2016-04-20 15:25:41.938,150481,-482,-59,-73515,0,0,4
2016-04-20 15:25:42.938,146827,-862,-125,-80881,1015,0,4
2016-04-20 15:25:43.938,146827,-862,-125,-80881,1015,0,4
2016-04-20 15:25:44.938,140505,-887,-41,-75197,0,0,4
2016-04-20 15:25:45.938,137199,-823,-15,-81925,0,0,4
2016-04-20 15:25:46.938,130645,-625,-22,-87609,0,0,4
2016-04-20 15:25:47.938,124004,-100,-21,-75458,0,0,4
2016-04-20 15:25:48.938,124004,-100,-21,-75458,0,0,4
2016-04-20 15:25:49.938,120640,-107,-22,-75110,0,0,4
2016-04-20 15:25:50.938,114405,-239,-61,-87551,-1015,0,4
2016-04-20 15:25:51.938,110954,-783,0,-83549,0,0,4
2016-04-20 15:25:52.938,104400,-123,-173,-83984,1015,0,4
2016-04-20 15:25:53.938,104400,-123,-173,-83984,1015,0,4
2016-04-20 15:25:54.938,101297,-226,-189,-98136,-1015,0,4
2016-04-20 15:25:55.938,101297,-226,-189,-98136,-1015,0,4
2016-04-20 15:25:56.938,94569,-326,-9,-69107,-1015,0,4
2016-04-20 15:25:57.938,88479,-179,-188,-100224,-1015,0,4
2016-04-20 15:25:58.938,88479,-179,-188,-100224,-1015,0,4
2016-04-20 15:25:59.938,85434,-114,-135,-67541,1015,0,4
2016-04-20 15:26:00.938,78416,-253,-63,-90422,0,0,4
2016-04-20 15:26:01.938,75052,-828,-197,-81519,0,0,4
2016-04-20 15:26:02.938,68962,-153,-90,-74240,-1015,0,4
